warehouse_name,date,storage,next_day_storage
SC55,2024-03-22,17,16.0
SC55,2024-03-23,16,17.0
SC55,2024-03-24,17,17.0
SC55,2024-03-25,17,17.0
SC55,2024-03-26,17,16.0
SC55,2024-03-27,16,16.0
SC55,2024-03-28,16,16.0
SC55,2024-03-29,16,16.0
SC55,2024-03-30,16,18.0
SC55,2024-03-31,18,18.0
SC55,2024-04-01,18,16.0
SC55,2024-04-02,16,14.0
SC55,2024-04-03,14,14.0
SC55,2024-04-04,14,15.0
SC55,2024-04-05,15,14.0
SC55,2024-04-06,14,13.0
SC55,2024-04-07,13,13.0
SC55,2024-04-08,13,14.0
SC55,2024-04-09,14,15.0
SC55,2024-04-10,15,16.0
SC55,2024-04-11,16,18.0
SC55,2024-04-12,18,17.0
SC55,2024-04-13,17,17.0
SC55,2024-04-14,17,16.0
SC55,2024-04-15,16,16.0
SC55,2024-04-16,16,16.0
SC55,2024-04-17,16,16.0
SC55,2024-04-18,16,16.0
SC55,2024-04-19,16,15.0
SC55,2024-04-20,15,16.0
SC55,2024-04-21,16,16.0
SC55,2024-04-22,16,16.0
SC55,2024-04-23,16,15.0
SC55,2024-04-24,15,21.0
SC55,2024-04-25,21,15.0
SC55,2024-04-26,15,14.0
SC55,2024-04-27,14,15.0
SC55,2024-04-28,15,44.0
SC55,2024-04-29,44,29.0
SC55,2024-04-30,29,22.0
SC55,2024-05-01,22,24.0
SC55,2024-05-02,24,20.0
SC55,2024-05-03,20,19.0
SC55,2024-05-04,19,21.0
SC55,2024-05-05,21,19.0
SC55,2024-05-06,19,59.0
SC55,2024-05-07,59,27.0
SC55,2024-05-08,27,22.0
SC55,2024-05-09,22,23.0
SC55,2024-05-10,23,20.0
SC55,2024-05-11,20,20.0
SC55,2024-05-12,20,24.0
SC55,2024-05-13,24,21.0
SC55,2024-05-14,21,21.0
SC55,2024-05-15,21,21.0
SC55,2024-05-16,21,69.0
SC55,2024-05-17,69,44.0
SC55,2024-05-18,44,23.0
SC55,2024-05-19,23,20.0
SC55,2024-05-20,20,18.0
SC55,2024-05-21,18,19.0
SC55,2024-05-22,19,19.0
SC55,2024-05-23,19,18.0
SC55,2024-05-24,18,17.0
SC55,2024-05-25,17,17.0
SC55,2024-05-26,17,16.0
SC55,2024-05-27,16,15.0
SC55,2024-05-28,15,15.0
SC55,2024-05-29,15,15.0
SC55,2024-05-30,15,15.0
SC55,2024-05-31,15,14.0
SC55,2024-06-01,14,16.0
SC55,2024-06-02,16,15.0
SC55,2024-06-03,15,15.0
SC55,2024-06-04,15,16.0
SC55,2024-06-05,16,
SC56,2024-02-05,10,9.0
SC56,2024-02-06,9,8.0
SC56,2024-02-07,8,7.0
SC56,2024-02-08,7,7.0
SC56,2024-02-09,7,6.0
SC56,2024-02-10,6,6.0
SC56,2024-02-11,6,7.0
SC56,2024-02-12,7,8.0
SC56,2024-02-13,8,7.0
SC56,2024-02-14,7,9.0
SC56,2024-02-15,9,7.0
SC56,2024-02-16,7,6.0
SC56,2024-02-17,6,6.0
SC56,2024-02-18,6,7.0
SC56,2024-02-19,7,7.0
SC56,2024-02-20,7,6.0
SC56,2024-02-21,6,11.0
SC56,2024-02-22,11,9.0
SC56,2024-02-23,9,7.0
SC56,2024-02-24,7,9.0
SC56,2024-02-25,9,7.0
SC56,2024-02-26,7,7.0
SC56,2024-02-27,7,7.0
SC56,2024-02-28,7,8.0
SC56,2024-02-29,8,7.0
SC56,2024-03-01,7,11.0
SC56,2024-03-02,11,7.0
SC56,2024-03-03,7,7.0
SC56,2024-03-04,7,8.0
SC56,2024-03-05,8,9.0
SC56,2024-03-06,9,19.0
SC56,2024-03-07,19,11.0
SC56,2024-03-08,11,8.0
SC56,2024-03-09,8,14.0
SC56,2024-03-10,14,8.0
SC56,2024-03-11,8,11.0
SC56,2024-03-12,11,17.0
SC56,2024-03-13,17,10.0
SC56,2024-03-14,10,9.0
SC56,2024-03-15,9,7.0
SC56,2024-03-16,7,7.0
SC56,2024-03-17,7,10.0
SC56,2024-03-18,10,12.0
SC56,2024-03-19,12,10.0
SC56,2024-03-20,10,8.0
SC56,2024-03-21,8,8.0
SC56,2024-03-22,8,8.0
SC56,2024-03-23,8,9.0
SC56,2024-03-24,9,9.0
SC56,2024-03-25,9,10.0
SC56,2024-03-26,10,10.0
SC56,2024-03-27,10,9.0
SC56,2024-03-28,9,10.0
SC56,2024-03-29,10,9.0
SC56,2024-03-30,9,9.0
SC56,2024-03-31,9,11.0
SC56,2024-04-01,11,10.0
SC56,2024-04-02,10,7.0
SC56,2024-04-03,7,7.0
SC56,2024-04-04,7,6.0
SC56,2024-04-05,6,6.0
SC56,2024-04-06,6,5.0
SC56,2024-04-07,5,6.0
SC56,2024-04-08,6,6.0
SC56,2024-04-09,6,7.0
SC56,2024-04-10,7,7.0
SC56,2024-04-11,7,7.0
SC56,2024-04-12,7,7.0
SC56,2024-04-13,7,8.0
SC56,2024-04-14,8,7.0
SC56,2024-04-15,7,7.0
SC56,2024-04-16,7,7.0
SC56,2024-04-17,7,7.0
SC56,2024-04-18,7,7.0
SC56,2024-04-19,7,7.0
SC56,2024-04-20,7,7.0
SC56,2024-04-21,7,6.0
SC56,2024-04-22,6,7.0
SC56,2024-04-23,7,9.0
SC56,2024-04-24,9,8.0
SC56,2024-04-25,8,7.0
SC56,2024-04-26,7,6.0
SC56,2024-04-27,6,12.0
SC56,2024-04-28,12,20.0
SC56,2024-04-29,20,11.0
SC56,2024-04-30,11,10.0
SC56,2024-05-01,10,10.0
SC56,2024-05-02,10,8.0
SC56,2024-05-03,8,9.0
SC56,2024-05-04,9,9.0
SC56,2024-05-05,9,14.0
SC56,2024-05-06,14,42.0
SC56,2024-05-07,42,21.0
SC56,2024-05-08,21,13.0
SC56,2024-05-09,13,13.0
SC56,2024-05-10,13,10.0
SC56,2024-05-11,10,10.0
SC56,2024-05-12,10,10.0
SC56,2024-05-13,10,11.0
SC56,2024-05-14,11,10.0
SC56,2024-05-15,10,16.0
SC56,2024-05-16,16,44.0
SC56,2024-05-17,44,23.0
SC56,2024-05-18,23,11.0
SC56,2024-05-19,11,7.0
SC56,2024-05-20,7,8.0
SC56,2024-05-21,8,7.0
SC56,2024-05-22,7,6.0
SC56,2024-05-23,6,7.0
SC56,2024-05-24,7,6.0
SC56,2024-05-25,6,6.0
SC56,2024-05-26,6,6.0
SC56,2024-05-27,6,7.0
SC56,2024-05-28,7,7.0
SC56,2024-05-29,7,7.0
SC56,2024-05-30,7,7.0
SC56,2024-05-31,7,6.0
SC56,2024-06-01,6,6.0
SC56,2024-06-02,6,7.0
SC56,2024-06-03,7,7.0
SC56,2024-06-04,7,9.0
SC56,2024-06-05,9,
SC57,2024-02-05,60,60.0
SC57,2024-02-06,60,58.0
SC57,2024-02-07,58,61.0
SC57,2024-02-08,61,59.0
SC57,2024-02-09,59,58.0
SC57,2024-02-10,58,52.0
SC57,2024-02-11,52,55.0
SC57,2024-02-12,55,61.0
SC57,2024-02-13,61,61.0
SC57,2024-02-14,61,60.0
SC57,2024-02-15,60,60.0
SC57,2024-02-16,60,59.0
SC57,2024-02-17,59,55.0
SC57,2024-02-18,55,57.0
SC57,2024-02-19,57,62.0
SC57,2024-02-20,62,64.0
SC57,2024-02-21,64,65.0
SC57,2024-02-22,65,63.0
SC57,2024-02-23,63,61.0
SC57,2024-02-24,61,62.0
SC57,2024-02-25,62,64.0
SC57,2024-02-26,64,65.0
SC57,2024-02-27,65,66.0
SC57,2024-02-28,66,66.0
SC57,2024-02-29,66,66.0
SC57,2024-03-01,66,63.0
SC57,2024-03-02,63,64.0
SC57,2024-03-03,64,67.0
SC57,2024-03-04,67,68.0
SC57,2024-03-05,68,73.0
SC57,2024-03-06,73,75.0
SC57,2024-03-07,75,80.0
SC57,2024-03-08,80,73.0
SC57,2024-03-09,73,69.0
SC57,2024-03-10,69,71.0
SC57,2024-03-11,71,74.0
SC57,2024-03-12,74,79.0
SC57,2024-03-13,79,77.0
SC57,2024-03-14,77,75.0
SC57,2024-03-15,75,70.0
SC57,2024-03-16,70,67.0
SC57,2024-03-17,67,68.0
SC57,2024-03-18,68,73.0
SC57,2024-03-19,73,75.0
SC57,2024-03-20,75,72.0
SC57,2024-03-21,72,75.0
SC57,2024-03-22,75,73.0
SC57,2024-03-23,73,69.0
SC57,2024-03-24,69,74.0
SC57,2024-03-25,74,75.0
SC57,2024-03-26,75,79.0
SC57,2024-03-27,79,80.0
SC57,2024-03-28,80,84.0
SC57,2024-03-29,84,78.0
SC57,2024-03-30,78,79.0
SC57,2024-03-31,79,80.0
SC57,2024-04-01,80,87.0
SC57,2024-04-02,87,76.0
SC57,2024-04-03,76,77.0
SC57,2024-04-04,77,66.0
SC57,2024-04-05,66,62.0
SC57,2024-04-06,62,52.0
SC57,2024-04-07,52,51.0
SC57,2024-04-08,51,54.0
SC57,2024-04-09,54,56.0
SC57,2024-04-10,56,62.0
SC57,2024-04-11,62,65.0
SC57,2024-04-12,65,69.0
SC57,2024-04-13,69,70.0
SC57,2024-04-14,70,68.0
SC57,2024-04-15,68,71.0
SC57,2024-04-16,71,71.0
SC57,2024-04-17,71,72.0
SC57,2024-04-18,72,65.0
SC57,2024-04-19,65,52.0
SC57,2024-04-20,52,48.0
SC57,2024-04-21,48,52.0
SC57,2024-04-22,52,54.0
SC57,2024-04-23,54,61.0
SC57,2024-04-24,61,63.0
SC57,2024-04-25,63,61.0
SC57,2024-04-26,61,61.0
SC57,2024-04-27,61,61.0
SC57,2024-04-28,61,73.0
SC57,2024-04-29,73,53.0
SC57,2024-04-30,53,46.0
SC57,2024-05-01,46,52.0
SC57,2024-05-02,52,53.0
SC57,2024-05-03,53,49.0
SC57,2024-05-04,49,44.0
SC57,2024-05-05,44,53.0
SC57,2024-05-06,53,99.0
SC57,2024-05-07,99,85.0
SC57,2024-05-08,85,66.0
SC57,2024-05-09,66,57.0
SC57,2024-05-10,57,55.0
SC57,2024-05-11,55,51.0
SC57,2024-05-12,51,52.0
SC57,2024-05-13,52,54.0
SC57,2024-05-14,54,55.0
SC57,2024-05-15,55,54.0
SC57,2024-05-16,54,104.0
SC57,2024-05-17,104,97.0
SC57,2024-05-18,97,68.0
SC57,2024-05-19,68,54.0
SC57,2024-05-20,54,51.0
SC57,2024-05-21,51,48.0
SC57,2024-05-22,48,48.0
SC57,2024-05-23,48,46.0
SC57,2024-05-24,46,41.0
SC57,2024-05-25,41,41.0
SC57,2024-05-26,41,39.0
SC57,2024-05-27,39,44.0
SC57,2024-05-28,44,44.0
SC57,2024-05-29,44,39.0
SC57,2024-05-30,39,41.0
SC57,2024-05-31,41,40.0
SC57,2024-06-01,40,40.0
SC57,2024-06-02,40,40.0
SC57,2024-06-03,40,42.0
SC57,2024-06-04,42,43.0
SC57,2024-06-05,43,
SC58,2024-02-05,6,4.0
SC58,2024-02-06,4,4.0
SC58,2024-02-07,4,4.0
SC58,2024-02-08,4,3.0
SC58,2024-02-09,3,2.0
SC58,2024-02-10,2,3.0
SC58,2024-02-11,3,3.0
SC58,2024-02-12,3,3.0
SC58,2024-02-13,3,3.0
SC58,2024-02-14,3,3.0
SC58,2024-02-15,3,2.0
SC58,2024-02-16,2,3.0
SC58,2024-02-17,3,3.0
SC58,2024-02-18,3,4.0
SC58,2024-02-19,4,3.0
SC58,2024-02-20,3,3.0
SC58,2024-02-21,3,3.0
SC58,2024-02-22,3,3.0
SC58,2024-02-23,3,2.0
SC58,2024-02-24,2,3.0
SC58,2024-02-25,3,4.0
SC58,2024-02-26,4,3.0
SC58,2024-02-27,3,3.0
SC58,2024-02-28,3,3.0
SC58,2024-02-29,3,3.0
SC58,2024-03-01,3,3.0
SC58,2024-03-02,3,4.0
SC58,2024-03-03,4,4.0
SC58,2024-03-04,4,3.0
SC58,2024-03-05,3,3.0
SC58,2024-03-06,3,4.0
SC58,2024-03-07,4,3.0
SC58,2024-03-08,3,3.0
SC58,2024-03-09,3,4.0
SC58,2024-03-10,4,4.0
SC58,2024-03-11,4,4.0
SC58,2024-03-12,4,4.0
SC58,2024-03-13,4,4.0
SC58,2024-03-14,4,3.0
SC58,2024-03-15,3,3.0
SC58,2024-03-16,3,5.0
SC58,2024-03-17,5,6.0
SC58,2024-03-18,6,5.0
SC58,2024-03-19,5,5.0
SC58,2024-03-20,5,5.0
SC58,2024-03-21,5,5.0
SC58,2024-03-22,5,4.0
SC58,2024-03-23,4,6.0
SC58,2024-03-24,6,6.0
SC58,2024-03-25,6,6.0
SC58,2024-03-26,6,6.0
SC58,2024-03-27,6,6.0
SC58,2024-03-28,6,4.0
SC58,2024-03-29,4,3.0
SC58,2024-03-30,3,6.0
SC58,2024-03-31,6,5.0
SC58,2024-04-01,5,5.0
SC58,2024-04-02,5,5.0
SC58,2024-04-03,5,3.0
SC58,2024-04-04,3,3.0
SC58,2024-04-05,3,4.0
SC58,2024-04-06,4,4.0
SC58,2024-04-07,4,3.0
SC58,2024-04-08,3,3.0
SC58,2024-04-09,3,3.0
SC58,2024-04-10,3,3.0
SC58,2024-04-11,3,4.0
SC58,2024-04-12,4,4.0
SC58,2024-04-13,4,4.0
SC58,2024-04-14,4,3.0
SC58,2024-04-15,3,4.0
SC58,2024-04-16,4,4.0
SC58,2024-04-17,4,3.0
SC58,2024-04-18,3,3.0
SC58,2024-04-19,3,2.0
SC58,2024-04-20,2,3.0
SC58,2024-04-21,3,4.0
SC58,2024-04-22,4,3.0
SC58,2024-04-23,3,3.0
SC58,2024-04-24,3,5.0
SC58,2024-04-25,5,3.0
SC58,2024-04-26,3,3.0
SC58,2024-04-27,3,3.0
SC58,2024-04-28,3,6.0
SC58,2024-04-29,6,3.0
SC58,2024-04-30,3,4.0
SC58,2024-05-01,4,5.0
SC58,2024-05-02,5,3.0
SC58,2024-05-03,3,3.0
SC58,2024-05-04,3,4.0
SC58,2024-05-05,4,4.0
SC58,2024-05-06,4,7.0
SC58,2024-05-07,7,6.0
SC58,2024-05-08,6,4.0
SC58,2024-05-09,4,4.0
SC58,2024-05-10,4,3.0
SC58,2024-05-11,3,4.0
SC58,2024-05-12,4,4.0
SC58,2024-05-13,4,4.0
SC58,2024-05-14,4,5.0
SC58,2024-05-15,5,5.0
SC58,2024-05-16,5,6.0
SC58,2024-05-17,6,4.0
SC58,2024-05-18,4,4.0
SC58,2024-05-19,4,4.0
SC58,2024-05-20,4,3.0
SC58,2024-05-21,3,3.0
SC58,2024-05-22,3,3.0
SC58,2024-05-23,3,2.0
SC58,2024-05-24,2,4.0
SC58,2024-05-25,4,4.0
SC58,2024-05-26,4,4.0
SC58,2024-05-27,4,4.0
SC58,2024-05-28,4,4.0
SC58,2024-05-29,4,3.0
SC58,2024-05-30,3,3.0
SC58,2024-05-31,3,3.0
SC58,2024-06-01,3,4.0
SC58,2024-06-02,4,4.0
SC58,2024-06-03,4,3.0
SC58,2024-06-04,3,4.0
SC58,2024-06-05,4,
SC60,2024-02-05,237,238.0
SC60,2024-02-06,238,235.0
SC60,2024-02-07,235,223.0
SC60,2024-02-08,223,227.0
SC60,2024-02-09,227,222.0
SC60,2024-02-10,222,220.0
SC60,2024-02-11,220,231.0
SC60,2024-02-12,231,240.0
SC60,2024-02-13,240,247.0
SC60,2024-02-14,247,256.0
SC60,2024-02-15,256,281.0
SC60,2024-02-16,281,251.0
SC60,2024-02-17,251,223.0
SC60,2024-02-18,223,243.0
SC60,2024-02-19,243,249.0
SC60,2024-02-20,249,268.0
SC60,2024-02-21,268,263.0
SC60,2024-02-22,263,263.0
SC60,2024-02-23,263,256.0
SC60,2024-02-24,256,252.0
SC60,2024-02-25,252,255.0
SC60,2024-02-26,255,272.0
SC60,2024-02-27,272,251.0
SC60,2024-02-28,251,270.0
SC60,2024-02-29,270,260.0
SC60,2024-03-01,260,250.0
SC60,2024-03-02,250,249.0
SC60,2024-03-03,249,256.0
SC60,2024-03-04,256,268.0
SC60,2024-03-05,268,257.0
SC60,2024-03-06,257,273.0
SC60,2024-03-07,273,263.0
SC60,2024-03-08,263,261.0
SC60,2024-03-09,261,258.0
SC60,2024-03-10,258,270.0
SC60,2024-03-11,270,265.0
SC60,2024-03-12,265,265.0
SC60,2024-03-13,265,267.0
SC60,2024-03-14,267,270.0
SC60,2024-03-15,270,250.0
SC60,2024-03-16,250,251.0
SC60,2024-03-17,251,249.0
SC60,2024-03-18,249,251.0
SC60,2024-03-19,251,259.0
SC60,2024-03-20,259,252.0
SC60,2024-03-21,252,250.0
SC60,2024-03-22,250,252.0
SC60,2024-03-23,252,261.0
SC60,2024-03-24,261,254.0
SC60,2024-03-25,254,268.0
SC60,2024-03-26,268,269.0
SC60,2024-03-27,269,273.0
SC60,2024-03-28,273,277.0
SC60,2024-03-29,277,274.0
SC60,2024-03-30,274,285.0
SC60,2024-03-31,285,283.0
SC60,2024-04-01,283,294.0
SC60,2024-04-02,294,268.0
SC60,2024-04-03,268,244.0
SC60,2024-04-04,244,256.0
SC60,2024-04-05,256,232.0
SC60,2024-04-06,232,216.0
SC60,2024-04-07,216,204.0
SC60,2024-04-08,204,209.0
SC60,2024-04-09,209,232.0
SC60,2024-04-10,232,245.0
SC60,2024-04-11,245,259.0
SC60,2024-04-12,259,267.0
SC60,2024-04-13,267,259.0
SC60,2024-04-14,259,271.0
SC60,2024-04-15,271,273.0
SC60,2024-04-16,273,275.0
SC60,2024-04-17,275,276.0
SC60,2024-04-18,276,278.0
SC60,2024-04-19,278,256.0
SC60,2024-04-20,256,263.0
SC60,2024-04-21,263,271.0
SC60,2024-04-22,271,274.0
SC60,2024-04-23,274,260.0
SC60,2024-04-24,260,264.0
SC60,2024-04-25,264,264.0
SC60,2024-04-26,264,262.0
SC60,2024-04-27,262,275.0
SC60,2024-04-28,275,320.0
SC60,2024-04-29,320,329.0
SC60,2024-04-30,329,329.0
SC60,2024-05-01,329,317.0
SC60,2024-05-02,317,307.0
SC60,2024-05-03,307,307.0
SC60,2024-05-04,307,318.0
SC60,2024-05-05,318,319.0
SC60,2024-05-06,319,448.0
SC60,2024-05-07,448,444.0
SC60,2024-05-08,444,368.0
SC60,2024-05-09,368,348.0
SC60,2024-05-10,348,323.0
SC60,2024-05-11,323,323.0
SC60,2024-05-12,323,329.0
SC60,2024-05-13,329,321.0
SC60,2024-05-14,321,336.0
SC60,2024-05-15,336,351.0
SC60,2024-05-16,351,500.0
SC60,2024-05-17,500,536.0
SC60,2024-05-18,536,487.0
SC60,2024-05-19,487,385.0
SC60,2024-05-20,385,397.0
SC60,2024-05-21,397,365.0
SC60,2024-05-22,365,352.0
SC60,2024-05-23,352,335.0
SC60,2024-05-24,335,347.0
SC60,2024-05-25,347,325.0
SC60,2024-05-26,325,341.0
SC60,2024-05-27,341,335.0
SC60,2024-05-28,335,322.0
SC60,2024-05-29,322,324.0
SC60,2024-05-30,324,310.0
SC60,2024-05-31,310,295.0
SC60,2024-06-01,295,301.0
SC60,2024-06-02,301,303.0
SC60,2024-06-03,303,306.0
SC60,2024-06-04,306,307.0
SC60,2024-06-05,307,
SC61,2024-02-05,3,3.0
SC61,2024-02-06,3,3.0
SC61,2024-02-07,3,3.0
SC61,2024-02-08,3,3.0
SC61,2024-02-09,3,3.0
SC61,2024-02-10,3,4.0
SC61,2024-02-11,4,3.0
SC61,2024-02-12,3,5.0
SC61,2024-02-13,5,4.0
SC61,2024-02-14,4,4.0
SC61,2024-02-15,4,3.0
SC61,2024-02-16,3,3.0
SC61,2024-02-17,3,3.0
SC61,2024-02-18,3,3.0
SC61,2024-02-19,3,4.0
SC61,2024-02-20,4,4.0
SC61,2024-02-21,4,4.0
SC61,2024-02-22,4,4.0
SC61,2024-02-23,4,4.0
SC61,2024-02-24,4,4.0
SC61,2024-02-25,4,4.0
SC61,2024-02-26,4,4.0
SC61,2024-02-27,4,3.0
SC61,2024-02-28,3,4.0
SC61,2024-02-29,4,4.0
SC61,2024-03-01,4,4.0
SC61,2024-03-02,4,4.0
SC61,2024-03-03,4,3.0
SC61,2024-03-04,3,3.0
SC61,2024-03-05,3,4.0
SC61,2024-03-06,4,4.0
SC61,2024-03-07,4,4.0
SC61,2024-03-08,4,4.0
SC61,2024-03-09,4,4.0
SC61,2024-03-10,4,5.0
SC61,2024-03-11,5,5.0
SC61,2024-03-12,5,5.0
SC61,2024-03-13,5,4.0
SC61,2024-03-14,4,4.0
SC61,2024-03-15,4,4.0
SC61,2024-03-16,4,4.0
SC61,2024-03-17,4,3.0
SC61,2024-03-18,3,3.0
SC61,2024-03-19,3,4.0
SC61,2024-03-20,4,3.0
SC61,2024-03-21,3,3.0
SC61,2024-03-22,3,3.0
SC61,2024-03-23,3,3.0
SC61,2024-03-24,3,4.0
SC61,2024-03-25,4,3.0
SC61,2024-03-26,3,3.0
SC61,2024-03-27,3,3.0
SC61,2024-03-28,3,3.0
SC61,2024-03-29,3,3.0
SC61,2024-03-30,3,3.0
SC61,2024-03-31,3,3.0
SC61,2024-04-01,3,4.0
SC61,2024-04-02,4,4.0
SC61,2024-04-03,4,4.0
SC61,2024-04-04,4,3.0
SC61,2024-04-05,3,4.0
SC61,2024-04-06,4,4.0
SC61,2024-04-07,4,4.0
SC61,2024-04-08,4,4.0
SC61,2024-04-09,4,5.0
SC61,2024-04-10,5,5.0
SC61,2024-04-11,5,5.0
SC61,2024-04-12,5,4.0
SC61,2024-04-13,4,4.0
SC61,2024-04-14,4,4.0
SC61,2024-04-15,4,4.0
SC61,2024-04-16,4,4.0
SC61,2024-04-17,4,3.0
SC61,2024-04-18,3,3.0
SC61,2024-04-19,3,4.0
SC61,2024-04-20,4,4.0
SC61,2024-04-21,4,4.0
SC61,2024-04-22,4,3.0
SC61,2024-04-23,3,4.0
SC61,2024-04-24,4,3.0
SC61,2024-04-25,3,3.0
SC61,2024-04-26,3,3.0
SC61,2024-04-27,3,3.0
SC61,2024-04-28,3,4.0
SC61,2024-04-29,4,4.0
SC61,2024-04-30,4,4.0
SC61,2024-05-01,4,3.0
SC61,2024-05-02,3,3.0
SC61,2024-05-03,3,3.0
SC61,2024-05-04,3,6.0
SC61,2024-05-05,6,11.0
SC61,2024-05-06,11,15.0
SC61,2024-05-07,15,7.0
SC61,2024-05-08,7,7.0
SC61,2024-05-09,7,6.0
SC61,2024-05-10,6,6.0
SC61,2024-05-11,6,6.0
SC61,2024-05-12,6,6.0
SC61,2024-05-13,6,6.0
SC61,2024-05-14,6,7.0
SC61,2024-05-15,7,9.0
SC61,2024-05-16,9,16.0
SC61,2024-05-17,16,14.0
SC61,2024-05-18,14,6.0
SC61,2024-05-19,6,4.0
SC61,2024-05-20,4,3.0
SC61,2024-05-21,3,3.0
SC61,2024-05-22,3,3.0
SC61,2024-05-23,3,3.0
SC61,2024-05-24,3,3.0
SC61,2024-05-25,3,3.0
SC61,2024-05-26,3,3.0
SC61,2024-05-27,3,3.0
SC61,2024-05-28,3,3.0
SC61,2024-05-29,3,3.0
SC61,2024-05-30,3,2.0
SC61,2024-05-31,2,3.0
SC61,2024-06-01,3,3.0
SC61,2024-06-02,3,3.0
SC61,2024-06-03,3,3.0
SC61,2024-06-04,3,3.0
SC61,2024-06-05,3,
SC63,2024-02-05,8,8.0
SC63,2024-02-06,8,8.0
SC63,2024-02-07,8,8.0
SC63,2024-02-08,8,8.0
SC63,2024-02-09,8,8.0
SC63,2024-02-10,8,9.0
SC63,2024-02-11,9,9.0
SC63,2024-02-12,9,10.0
SC63,2024-02-13,10,9.0
SC63,2024-02-14,9,8.0
SC63,2024-02-15,8,7.0
SC63,2024-02-16,7,7.0
SC63,2024-02-17,7,9.0
SC63,2024-02-18,9,10.0
SC63,2024-02-19,10,12.0
SC63,2024-02-20,12,10.0
SC63,2024-02-21,10,10.0
SC63,2024-02-22,10,10.0
SC63,2024-02-23,10,11.0
SC63,2024-02-24,11,11.0
SC63,2024-02-25,11,13.0
SC63,2024-02-26,13,11.0
SC63,2024-02-27,11,15.0
SC63,2024-02-28,15,14.0
SC63,2024-02-29,14,16.0
SC63,2024-03-01,16,12.0
SC63,2024-03-02,12,11.0
SC63,2024-03-03,11,11.0
SC63,2024-03-04,11,12.0
SC63,2024-03-05,12,14.0
SC63,2024-03-06,14,11.0
SC63,2024-03-07,11,10.0
SC63,2024-03-08,10,11.0
SC63,2024-03-09,11,10.0
SC63,2024-03-10,10,10.0
SC63,2024-03-11,10,9.0
SC63,2024-03-12,9,10.0
SC63,2024-03-13,10,12.0
SC63,2024-03-14,12,11.0
SC63,2024-03-15,11,11.0
SC63,2024-03-16,11,11.0
SC63,2024-03-17,11,11.0
SC63,2024-03-18,11,11.0
SC63,2024-03-19,11,11.0
SC63,2024-03-20,11,10.0
SC63,2024-03-21,10,10.0
SC63,2024-03-22,10,10.0
SC63,2024-03-23,10,11.0
SC63,2024-03-24,11,11.0
SC63,2024-03-25,11,10.0
SC63,2024-03-26,10,11.0
SC63,2024-03-27,11,10.0
SC63,2024-03-28,10,9.0
SC63,2024-03-29,9,9.0
SC63,2024-03-30,9,10.0
SC63,2024-03-31,10,9.0
SC63,2024-04-01,9,8.0
SC63,2024-04-02,8,7.0
SC63,2024-04-03,7,7.0
SC63,2024-04-04,7,7.0
SC63,2024-04-05,7,8.0
SC63,2024-04-06,8,8.0
SC63,2024-04-07,8,7.0
SC63,2024-04-08,7,8.0
SC63,2024-04-09,8,9.0
SC63,2024-04-10,9,10.0
SC63,2024-04-11,10,11.0
SC63,2024-04-12,11,10.0
SC63,2024-04-13,10,10.0
SC63,2024-04-14,10,10.0
SC63,2024-04-15,10,10.0
SC63,2024-04-16,10,10.0
SC63,2024-04-17,10,11.0
SC63,2024-04-18,11,9.0
SC63,2024-04-19,9,8.0
SC63,2024-04-20,8,11.0
SC63,2024-04-21,11,11.0
SC63,2024-04-22,11,10.0
SC63,2024-04-23,10,10.0
SC63,2024-04-24,10,10.0
SC63,2024-04-25,10,10.0
SC63,2024-04-26,10,10.0
SC63,2024-04-27,10,11.0
SC63,2024-04-28,11,37.0
SC63,2024-04-29,37,31.0
SC63,2024-04-30,31,21.0
SC63,2024-05-01,21,20.0
SC63,2024-05-02,20,19.0
SC63,2024-05-03,19,19.0
SC63,2024-05-04,19,19.0
SC63,2024-05-05,19,25.0
SC63,2024-05-06,25,59.0
SC63,2024-05-07,59,34.0
SC63,2024-05-08,34,22.0
SC63,2024-05-09,22,22.0
SC63,2024-05-10,22,23.0
SC63,2024-05-11,23,19.0
SC63,2024-05-12,19,18.0
SC63,2024-05-13,18,21.0
SC63,2024-05-14,21,20.0
SC63,2024-05-15,20,26.0
SC63,2024-05-16,26,66.0
SC63,2024-05-17,66,41.0
SC63,2024-05-18,41,13.0
SC63,2024-05-19,13,10.0
SC63,2024-05-20,10,8.0
SC63,2024-05-21,8,9.0
SC63,2024-05-22,9,10.0
SC63,2024-05-23,10,8.0
SC63,2024-05-24,8,9.0
SC63,2024-05-25,9,10.0
SC63,2024-05-26,10,9.0
SC63,2024-05-27,9,9.0
SC63,2024-05-28,9,10.0
SC63,2024-05-29,10,11.0
SC63,2024-05-30,11,8.0
SC63,2024-05-31,8,8.0
SC63,2024-06-01,8,9.0
SC63,2024-06-02,9,10.0
SC63,2024-06-03,10,12.0
SC63,2024-06-04,12,16.0
SC63,2024-06-05,16,
SC66,2024-02-05,4,4.0
SC66,2024-02-06,4,4.0
SC66,2024-02-07,4,3.0
SC66,2024-02-08,3,3.0
SC66,2024-02-09,3,3.0
SC66,2024-02-10,3,3.0
SC66,2024-02-11,3,3.0
SC66,2024-02-12,3,5.0
SC66,2024-02-13,5,4.0
SC66,2024-02-14,4,3.0
SC66,2024-02-15,3,3.0
SC66,2024-02-16,3,3.0
SC66,2024-02-17,3,4.0
SC66,2024-02-18,4,4.0
SC66,2024-02-19,4,4.0
